date,name stock,ticker stock,ticker
2012-07-29,15.042426385170964,3.5190839653434134,SE
2012-08-05,0.0,5.009519527135918,SE
2012-08-12,1.5954088590332844,10.598652883857813,SE
2012-08-19,6.609550987423607,9.108217322065304,SE
2012-08-26,7.977044295166421,23.26735515909409,SE
2012-09-02,3.190817718066569,8.735608431617178,SE
2012-09-09,6.381635436133138,24.012572939990353,SE
2012-09-16,4.786226577099852,13.57952400744282,SE
2012-09-23,9.344537602909236,5.754737308032169,SE
2012-09-30,7.749128743875952,10.971261774305935,SE
2012-10-07,1.5954088590332844,18.050830692820327,SE
2012-10-14,8.888706500328297,9.108217322065304,SE
2012-10-21,6.153719884842666,15.44256845968345,SE
2012-10-28,5.925804333552197,14.324741788339072,SE
2012-11-04,4.330395474518915,13.952132897890944,SE
2012-11-11,2.9629021667760984,11.716479555202188,SE
2012-11-18,7.293297641295013,9.108217322065304,SE
2012-11-25,5.925804333552197,13.57952400744282,SE
2012-12-02,4.330395474518915,16.187786240579705,SE
2012-12-09,7.293297641295013,13.57952400744282,SE
2012-12-16,5.925804333552197,10.22604399340968,SE
2012-12-23,8.204959846456891,13.952132897890944,SE
2012-12-30,6.153719884842666,4.636910636687792,SE
2013-01-06,8.43287539774736,12.089088445650313,SE
2013-01-13,9.572453154199703,6.127346198480296,SE
2013-01-20,6.837466538714075,16.187786240579705,SE
2013-01-27,5.469973230971261,10.598652883857813,SE
2013-02-03,10.939946461942522,11.716479555202188,SE
2013-02-10,5.697888782261732,8.362999541169053,SE
2013-02-17,6.837466538714075,13.57952400744282,SE
2013-02-24,2.7349866154856306,6.127346198480296,SE
2013-03-03,7.977044295166421,9.480826212513431,SE
2013-03-10,6.609550987423607,6.872563979376547,SE
2013-03-17,9.116622051618767,6.872563979376547,SE
2013-03-24,9.572453154199703,9.480826212513431,SE
2013-03-31,4.1024799232284455,10.22604399340968,SE
2013-04-07,6.609550987423607,10.22604399340968,SE
2013-04-14,4.1024799232284455,10.22604399340968,SE
2013-04-21,8.204959846456891,13.57952400744282,SE
2013-04-28,13.67493307742815,10.598652883857813,SE
2013-05-05,5.469973230971261,17.305612911924072,SE
2013-05-12,6.609550987423607,23.26735515909409,SE
2013-05-19,9.116622051618767,11.343870664754062,SE
2013-05-26,1.3674933077428153,15.815177350131574,SE
2013-06-02,11.851608667104394,11.343870664754062,SE
2013-06-09,7.977044295166421,15.44256845968345,SE
2013-06-16,5.2420576796807925,12.461697336098439,SE
2013-06-23,7.977044295166421,12.461697336098439,SE
2013-06-30,6.837466538714075,11.716479555202188,SE
2013-07-07,12.535355320975805,12.834306226546564,SE
2013-07-14,5.469973230971261,19.54126625461284,SE
2013-07-21,8.204959846456891,22.52213737819784,SE
2013-07-28,10.71203091065205,12.461697336098439,SE
2013-08-04,8.204959846456891,11.716479555202188,SE
2013-08-11,12.307439769685333,20.65909292595721,SE
2013-08-18,5.469973230971261,13.57952400744282,SE
2013-08-25,7.977044295166421,12.089088445650313,SE
2013-09-01,5.2420576796807925,8.735608431617178,SE
2013-09-08,11.623693115813929,12.089088445650313,SE
2013-09-15,10.028284256780642,12.834306226546564,SE
2013-09-22,6.381635436133138,15.815177350131574,SE
2013-09-29,6.153719884842666,9.480826212513431,SE
2013-10-06,5.014142128390321,10.598652883857813,SE
2013-10-13,5.014142128390321,12.834306226546564,SE
2013-10-20,7.521213192585482,19.913875145060967,SE
2013-10-27,3.6466488206475063,7.617781760272798,SE
2013-11-03,7.293297641295013,10.598652883857813,SE
2013-11-10,3.6466488206475063,16.56039513102783,SE
2013-11-17,3.6466488206475063,19.16865736416471,SE
2013-11-24,8.66079094903783,11.343870664754062,SE
2013-12-01,9.572453154199703,12.089088445650313,SE
2013-12-08,9.800368705490175,9.480826212513431,SE
2013-12-15,3.6466488206475063,9.480826212513431,SE
2013-12-22,8.43287539774736,10.971261774305935,SE
2013-12-29,7.749128743875952,18.796048473716585,SE
2014-01-05,10.71203091065205,8.362999541169053,SE
2014-01-12,9.344537602909236,12.834306226546564,SE
2014-01-19,7.065382090004544,9.853435102961557,SE
2014-01-26,2.279155512904692,16.56039513102783,SE
2014-02-02,4.786226577099852,12.461697336098439,SE
2014-02-09,11.395777564523463,9.480826212513431,SE
2014-02-16,9.344537602909236,19.16865736416471,SE
2014-02-23,7.977044295166421,10.598652883857813,SE
2014-03-02,15.270341936461435,15.44256845968345,SE
2014-03-09,10.484115359361585,12.834306226546564,SE
2014-03-16,11.395777564523463,12.461697336098439,SE
2014-03-23,5.697888782261732,11.343870664754062,SE
2014-03-30,10.256199808071118,15.44256845968345,SE
2014-04-06,9.344537602909236,8.735608431617178,SE
2014-04-13,8.66079094903783,14.324741788339072,SE
2014-04-20,8.43287539774736,15.069959569235325,SE
2014-04-27,8.204959846456891,11.716479555202188,SE
2014-05-04,10.256199808071118,9.853435102961557,SE
2014-05-11,10.915955351280367,12.14173970190929,SE
2014-05-18,9.18859538360523,11.133265639718166,SE
2014-05-25,8.324915399767661,17.184110012864906,SE
2014-06-01,15.666195262386987,19.20105813724716,SE
2014-06-08,13.291075306833678,18.19258407505603,SE
2014-06-15,7.245315419970704,11.805581681178912,SE
2014-06-22,10.915955351280367,14.494845847021908,SE
2014-06-29,8.540835395727056,15.503319909213035,SE
2014-07-06,5.949795444214352,11.805581681178912,SE
2014-07-13,5.949795444214352,20.545690220168648,SE
2014-07-20,13.291075306833678,13.486371784830785,SE
2014-07-27,10.915955351280367,15.503319909213035,SE
2014-08-03,11.34779534319915,24.243428448202767,SE
2014-08-10,14.586595282590027,5.754737308032169,SE
2014-08-17,14.370675286630636,14.158687826291535,SE
2014-08-24,11.56371533915854,15.839477929943408,SE
2014-08-31,11.56371533915854,17.52026803359528,SE
2014-09-07,10.268195363402187,14.494845847021908,SE
2014-09-14,12.6433153189555,12.814055743370036,SE
2014-09-21,13.72291529875246,20.881848240899025,SE
2014-09-28,10.484115359361585,14.831003867752287,SE
2014-10-05,14.802515278549421,16.175635950673787,SE
2014-10-12,13.506995302793069,12.477897722639662,SE
2014-10-19,5.7338754482549605,11.805581681178912,SE
2014-10-26,14.586595282590027,9.788633556796665,SE
2014-11-02,6.813475428051921,10.79710761898779,SE
2014-11-09,12.211475327036718,15.839477929943408,SE
2014-11-16,2.279155512904692,15.839477929943408,SE
2014-11-23,9.836355371483409,14.158687826291535,SE
2014-11-30,9.836355371483409,16.511793971404153,SE
2014-12-07,15.450275266427596,14.158687826291535,SE
2014-12-14,7.8930754078488805,14.494845847021908,SE
